gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Enterocytes	WNT2B+ Fos-hi	CD4+ Memory	Plasma	Macrophages
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS00AEC3818	0.068	0.0	0.0	0.0	0.0
CCR4	P51679	False	CCR4_HUMAN		CPI-SS0EA05941A	0.0	0.0	0.005	0.0	0.0
CCR4	P51679	False	CCR4_HUMAN		CPI-SS052B38F1C	0.0	0.0	0.005	0.0	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS04641FE5F	0.341	0.032	0.008	0.001	0.002
DPP4	P27487	False	DPP4_HUMAN		CPI-SS006FB5198	0.341	0.032	0.008	0.001	0.002
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0AEC33FF1	0.341	0.032	0.008	0.001	0.002
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0CC738ABC	0.341	0.032	0.008	0.001	0.002
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0FDAB7BA8	0.341	0.032	0.008	0.001	0.002
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0FAE7ABEF	0.341	0.032	0.008	0.001	0.002
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0CDAC688B	0.341	0.032	0.008	0.001	0.002
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS01A6823FA	0.076	0.0	0.054	0.077	0.002
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS09FAC4977	0.076	0.0	0.054	0.077	0.002
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS080683E15	0.076	0.0	0.054	0.077	0.002
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS0EFE0B07A	0.076	0.0	0.054	0.077	0.002
CCR7	P32248	False	CCR7_HUMAN		CPI-SS06C0074BD	0.002	0.0	0.453	0.016	0.016
CCR9	P51686	False	CCR9_HUMAN		CPI-SS039863E62	0.0	0.0	0.001	0.0	0.0
CXCR5	P32302	False	CXCR5_HUMAN		CPI-SS0C2437E0D	0.009	0.0	0.082	0.012	0.0
ACKR3	P25106	False	ACKR3_HUMAN		CPI-SS0747FCACD	0.004	0.221	0.0	0.0	0.0
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS0EC70F078	0.332	0.0	0.006	0.005	0.005
NPY4R	P50391	False	NPY4R_HUMAN		CPI-SS0A82945AA	0.004	0.0	0.0	0.0	0.0
NPY1R	P25929	False	NPY1R_HUMAN		CPI-SS0A9F17199	0.015	0.0	0.0	0.0	0.0
MET	P08581	False	MET_HUMAN		CPI-SS0BC7CD11B	0.541	0.0	0.0	0.001	0.0
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS0419B80C4	0.664	0.411	0.001	0.009	0.077
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS02928C71A	0.664	0.411	0.001	0.009	0.077
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS006C6537E	0.664	0.411	0.001	0.009	0.077
CD47	Q08722	False	CD47_HUMAN		CPI-SS014958F32	1.129	0.4	0.149	0.538	0.305
CD47	Q08722	False	CD47_HUMAN		CPI-SS0339AE950	1.129	0.4	0.149	0.538	0.305
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0A9FB762A	0.369	0.158	0.004	0.004	0.0
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0472C478C	0.369	0.158	0.004	0.004	0.0
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0CB863B46	0.369	0.158	0.004	0.004	0.0
SLC1A5	Q15758	False	AAAT_HUMAN		CPI-SS002DF6C31	0.1	0.084	0.007	0.29	0.042
COLEC12	Q5KU26	False	COL12_HUMAN		CPI-SS08877A081	0.0	0.221	0.0	0.0	0.005
HAVCR2	Q8TDQ0	False	HAVR2_HUMAN		CPI-SS0E23CEB91	0.004	0.0	0.013	0.007	0.191
SORL1	Q92673	False	SORL_HUMAN		CPI-SS09C52F54E	0.983	0.011	0.047	0.005	0.012
SORL1	Q92673	False	SORL_HUMAN		CPI-SS083CBFACD	0.983	0.011	0.047	0.005	0.012
MRC2	Q9UBG0	False	MRC2_HUMAN		CPI-SS048346C2B	0.0	0.211	0.0	0.008	0.03
PDGFRB	P09619	False	PGFRB_HUMAN		CPI-SS05A26A1DE	0.0	0.274	0.0	0.002	0.0
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS0FEEB187C	0.0	0.221	0.0	0.002	0.0
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS0B70EB09E	0.0	0.221	0.0	0.002	0.0
FZD8	Q9H461	False	FZD8_HUMAN		CPI-SS0D782F60B	0.011	0.0	0.0	0.001	0.0
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0B2D5BA95	0.015	0.053	0.0	0.002	0.021
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0CA020C34	0.015	0.053	0.0	0.002	0.021
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0D81C6C1D	0.015	0.053	0.0	0.002	0.021
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS01C2BA5C8	0.0	0.0	0.0	0.001	0.021
SLAMF1	Q13291	False	SLAF1_HUMAN		CPI-SS0097929A7	0.004	0.0	0.032	0.125	0.005
FZD5	Q13467	False	FZD5_HUMAN		CPI-SS0E32BEF02	0.76	0.0	0.0	0.008	0.005
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0D4F593F1	0.0	0.074	0.0	0.0	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS01DCC7684	0.0	0.074	0.0	0.0	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS03E450F99	0.0	0.074	0.0	0.0	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0D5DBB634	0.0	0.074	0.0	0.0	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0F81DBF22	0.0	0.074	0.0	0.0	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS028688B7B	0.0	0.074	0.0	0.0	0.0
ANTXR1	Q9H6X2	False	ANTR1_HUMAN		CPI-SS0C56C483F	0.0	0.316	0.0	0.004	0.002
ANTXR1	Q9H6X2	False	ANTR1_HUMAN		CPI-SS0331C5A49	0.0	0.316	0.0	0.004	0.002
ROR2	Q01974	False	ROR2_HUMAN		CPI-SS0E7CBFD03	0.013	0.074	0.002	0.001	0.002
FZD3	Q9NPG1	False	FZD3_HUMAN		CPI-SS002673EFE	0.004	0.011	0.021	0.038	0.002
ROR1	Q01973	False	ROR1_HUMAN		CPI-SS073F3FAD5	0.0	0.021	0.0	0.001	0.0
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS0179FBFD3	4.882	0.779	0.043	0.061	0.103
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS0AD0ED887	4.882	0.779	0.043	0.061	0.103
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS0898D7F7F	4.882	0.779	0.043	0.061	0.103
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS01ECFDA18	4.882	0.779	0.043	0.061	0.103
FCRL4	Q96PJ5	False	FCRL4_HUMAN		CPI-SS01F908B16	0.0	0.0	0.0	0.006	0.0
NCAM1	P13591	False	NCAM1_HUMAN		CPI-SS039799099	0.0	0.063	0.0	0.008	0.0
FGF7	P21781	False	FGF7_HUMAN		CPI-SS07833475A	0.0	0.568	0.002	0.013	0.005
FGF9	P31371	False	FGF9_HUMAN		CPI-SS038E93B77	0.0	0.0	0.001	0.002	0.0
FGF9	P31371	False	FGF9_HUMAN		CPI-SS0907A7598	0.0	0.0	0.001	0.002	0.0
FGF9	P31371	False	FGF9_HUMAN		CPI-SS0649EA05F	0.0	0.0	0.001	0.002	0.0
FGF9	P31371	False	FGF9_HUMAN		CPI-SS07A9A501C	0.0	0.0	0.001	0.002	0.0
FGF23	Q9GZV9	False	FGF23_HUMAN		CPI-SS07A0F4D73	0.0	0.0	0.0	0.222	0.0
FGF23	Q9GZV9	False	FGF23_HUMAN		CPI-SS01D785DBA	0.0	0.0	0.0	0.222	0.0
FGF23	Q9GZV9	False	FGF23_HUMAN		CPI-SS0883B7EE4	0.0	0.0	0.0	0.222	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS06A0B20BD	0.09	0.0	0.001	0.001	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0E63AB61E	0.09	0.0	0.001	0.001	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0EBFE1854	0.09	0.0	0.001	0.001	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS05B4EB419	0.09	0.0	0.001	0.001	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0659DBE72	0.09	0.0	0.001	0.001	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0FC01B947	0.09	0.0	0.001	0.001	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS087E0E3FB	0.09	0.0	0.001	0.001	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0816A4ED4	0.09	0.0	0.001	0.001	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0D1AE5C79	0.09	0.0	0.001	0.001	0.0
CD83	Q01151	False	CD83_HUMAN		CPI-SS00D9A0644	0.026	0.0	0.012	0.074	0.804
PTPRR	Q15256	False	PTPRR_HUMAN		CPI-SS0CC898553	0.483	0.0	0.0	0.0	0.0
PTPRR	Q15256	False	PTPRR_HUMAN		CPI-SS0658257AC	0.483	0.0	0.0	0.0	0.0
XPR1	Q9UBH6	False	XPR1_HUMAN		CPI-SS098F416C1	0.107	0.0	0.004	0.01	0.014
SMO	Q99835	False	SMO_HUMAN		CPI-SS0A69F13A3	0.0	0.032	0.0	0.0	0.007
SMO	Q99835	False	SMO_HUMAN		CPI-SS016B7C7D6	0.0	0.032	0.0	0.0	0.007
FZD4	Q9ULV1	False	FZD4_HUMAN		CPI-SS0B8083B44	0.002	0.021	0.0	0.001	0.0
FZD4	Q9ULV1	False	FZD4_HUMAN		CPI-SS01469637C	0.002	0.021	0.0	0.001	0.0
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS0423580E5	0.052	0.074	0.005	0.017	0.028
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS060B82BBC	0.052	0.074	0.005	0.017	0.028
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0FB5FE587	0.002	0.0	0.0	0.007	0.019
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0837E9F59	0.002	0.0	0.0	0.007	0.019
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS047232C64	0.004	0.021	0.0	0.001	0.0
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0B99F22A2	0.004	0.021	0.0	0.001	0.0
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0F21DBF93	0.004	0.021	0.0	0.001	0.0
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0938C6980	0.004	0.021	0.0	0.001	0.0
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS035E5A708	0.004	0.021	0.0	0.001	0.0
PTN	P21246	False	PTN_HUMAN		CPI-SS0BFB29A42	0.0	2.063	0.0	0.003	0.0
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS08FAC0A55	0.017	0.032	0.051	0.076	0.028
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS0CCCF7C69	0.017	0.032	0.051	0.076	0.028
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS06AA638A8	0.017	0.032	0.051	0.076	0.028
SEMA4G	Q9NTN9	False	SEM4G_HUMAN		CPI-SS0C0A61F92	0.301	0.0	0.0	0.006	0.002
KDR	P35968	False	VGFR2_HUMAN		CPI-SS0C03F7CDC	0.0	0.0	0.0	0.001	0.0
LTBR	P36941	False	TNR3_HUMAN		CPI-SS03156A825	0.369	0.358	0.002	0.012	0.061
LTBR	P36941	False	TNR3_HUMAN		CPI-SS0859C173B	0.369	0.358	0.002	0.012	0.061
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0110361CB	0.552	0.411	0.123	0.337	0.298
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0C28FEC7D	0.552	0.411	0.123	0.337	0.298
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS019C98396	0.552	0.411	0.123	0.337	0.298
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0879B8E95	0.552	0.411	0.123	0.337	0.298
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS02ACCF1F7	0.552	0.411	0.123	0.337	0.298
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS08330207B	0.552	0.411	0.123	0.337	0.298
TNFRSF17	Q02223	False	TNR17_HUMAN		CPI-SS0B89DD8C1	0.0	0.011	0.002	2.776	0.005
TNFRSF17	Q02223	False	TNR17_HUMAN		CPI-SS0C412B7DE	0.0	0.011	0.002	2.776	0.005
TNFRSF10D	Q9UBN6	False	TR10D_HUMAN		CPI-SS095E52E66	0.059	0.053	0.0	0.003	0.002
TNFRSF10D	Q9UBN6	False	TR10D_HUMAN		CPI-SS059EEFDC6	0.059	0.053	0.0	0.003	0.002
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0B34CBA4B	0.026	0.0	0.006	0.001	0.0
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0FF49C823	0.026	0.0	0.006	0.001	0.0
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS08A54963F	1.467	0.021	0.002	0.009	0.0
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS046F6F0C1	1.467	0.021	0.002	0.009	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0C875BA24	0.0	0.095	0.0	0.0	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS09CA492BA	0.0	0.095	0.0	0.0	0.0
TNFSF11	O14788	False	TNF11_HUMAN		CPI-SS073811AB3	0.0	0.042	0.001	0.001	0.002
SSTR1	P30872	False	SSR1_HUMAN		CPI-SS06CE0CF64	0.009	0.0	0.0	0.0	0.0
MC1R	Q01726	False	MSHR_HUMAN		CPI-SS00BD8FF72	0.004	0.021	0.0	0.003	0.0
TDGF1	P13385	False	TDGF1_HUMAN		CPI-SS033A27302	0.009	0.0	0.0	0.001	0.0
TDGF1	P13385	False	TDGF1_HUMAN		CPI-SS0E9F84F1F	0.009	0.0	0.0	0.001	0.0
CXCL16	Q9H2A7	False	CXL16_HUMAN		CPI-SS00F282936	0.574	0.147	0.001	0.026	0.72
CCL3	P10147	False	CCL3_HUMAN		CPI-SS04318D03E	0.004	0.0	0.008	1.046	7.527
CCL4	P13236	False	CCL4_HUMAN		CPI-SS0AFE077D8	0.015	0.021	0.027	0.322	4.531
CCL2	P13500	False	CCL2_HUMAN		CPI-SS03165AD8C	0.0	14.368	0.005	0.036	0.133
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0AE4CF4E7	0.039	0.053	0.356	0.139	0.054
CCL3L1	P16619	False	CL3L1_HUMAN		CPI-SS073B0CE7A	0.0	0.0	0.003	0.004	0.191
CCL3L3	P16619	False	CL3L1_HUMAN		CPI-SS073B0CE7A	0.0	0.0	0.003	0.004	0.191
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0BE8BE8E9	0.0	2.074	0.001	0.002	0.023
CCL8	P80075	False	CCL8_HUMAN		CPI-SS09AFCF898	0.0	2.074	0.001	0.002	0.023
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0F8C2FA91	0.0	2.074	0.001	0.002	0.023
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0DFAF1FE2	0.0	2.074	0.001	0.002	0.023
CCL7	P80098	False	CCL7_HUMAN		CPI-SS0ADA38C78	0.0	0.158	0.0	0.0	0.0
CCL7	P80098	False	CCL7_HUMAN		CPI-SS008EB600F	0.0	0.158	0.0	0.0	0.0
CCL7	P80098	False	CCL7_HUMAN		CPI-SS08B91FD2A	0.0	0.158	0.0	0.0	0.0
CCL7	P80098	False	CCL7_HUMAN		CPI-SS0B186A32C	0.0	0.158	0.0	0.0	0.0
CCL7	P80098	False	CCL7_HUMAN		CPI-SS0638E0E29	0.0	0.158	0.0	0.0	0.0
CCL14	Q16627	False	CCL14_HUMAN		CPI-SS045A5FC60	0.024	0.0	0.0	0.0	0.0
CCL14	Q16627	False	CCL14_HUMAN		CPI-SS059CC19A3	0.024	0.0	0.0	0.0	0.0
CCL13	Q99616	False	CCL13_HUMAN		CPI-SS06B0861F1	0.0	1.737	0.001	0.002	0.019
CCL13	Q99616	False	CCL13_HUMAN		CPI-SS0C98C08DA	0.0	1.737	0.001	0.002	0.019
CCL13	Q99616	False	CCL13_HUMAN		CPI-SS0B887F7AC	0.0	1.737	0.001	0.002	0.019
CCL28	Q9NRJ3	False	CCL28_HUMAN		CPI-SS091B461CB	1.576	0.0	0.003	0.005	0.002
CCL28	Q9NRJ3	False	CCL28_HUMAN		CPI-SS064C772FE	1.576	0.0	0.003	0.005	0.002
CCL26	Q9Y258	False	CCL26_HUMAN		CPI-SS092C1B321	0.004	0.095	0.0	0.0	0.0
CCL26	Q9Y258	False	CCL26_HUMAN		CPI-SS04EE957D8	0.004	0.095	0.0	0.0	0.0
CCL23	P55773	False	CCL23_HUMAN		CPI-SS09199F78C	2.668	0.0	0.002	0.002	0.007
CCL23	P55773	False	CCL23_HUMAN		CPI-SS0D57FCA8C	2.668	0.0	0.002	0.002	0.007
CCL18	P55774	False	CCL18_HUMAN		CPI-SS041751A4D	0.0	0.042	0.001	0.004	0.681
CCL15	Q16663	False	CCL15_HUMAN		CPI-SS0C84DF380	2.493	0.0	0.004	0.011	0.005
SELL	P14151	False	LYAM1_HUMAN		CPI-SS08920B6FF	0.015	0.0	0.3	0.032	0.026
CXCR4	P61073	False	CXCR4_HUMAN		CPI-SS0A28DCA72	0.022	0.168	1.313	0.441	0.476
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS053613259	1.858	0.0	0.001	0.007	0.0
EGFR	P00533	False	EGFR_HUMAN		CPI-SS004C23DCE	0.452	0.074	0.0	0.002	0.002
LSR	Q86X29	False	LSR_HUMAN		CPI-SS0708FE6FF	3.657	0.032	0.034	0.152	0.021
NETO2	Q8NC67	False	NETO2_HUMAN		CPI-SS0E075E5AF	0.024	0.0	0.002	0.013	0.012
MS4A4A	Q96JQ5	False	M4A4A_HUMAN		CPI-SS0978D28AB	0.004	0.0	0.0	0.002	1.068
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS02572E1EF	0.86	0.0	0.002	0.002	0.0
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS0057AB387	0.86	0.0	0.002	0.002	0.0
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0E5397537	0.004	0.0	0.0	0.0	0.0
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0EB5364D4	0.004	0.0	0.0	0.0	0.0
TNFRSF11A	Q9Y6Q6	False	TNR11_HUMAN		CPI-SS0ED2573CA	0.19	0.011	0.001	0.002	0.002
BAG6	P46379	False	BAG6_HUMAN		CPI-SS027AFFC0E	0.496	0.158	0.03	0.125	0.103
NCR3LG1	Q68D85	False	NR3L1_HUMAN		CPI-SS0F94547B2	0.015	0.0	0.0	0.0	0.012
ARF1	P84077	False	ARF1_HUMAN		CPI-SS06A999D25	2.502	0.916	0.292	1.247	0.587
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS0F3A089DE	0.0	0.053	0.006	0.002	0.082
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS044C72D0D	0.0	0.053	0.006	0.002	0.082
TEK	Q02763	False	TIE2_HUMAN		CPI-SS0BAB460FF	0.0	0.0	0.0	0.0	0.0
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS090FC28E1	0.62	0.0	0.001	0.003	0.0
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS0B9E8C0DE	0.62	0.0	0.001	0.003	0.0
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0DC4D593E	0.576	0.116	0.004	0.004	0.009
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0111AAD26	0.576	0.116	0.004	0.004	0.009
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0FF55B42C	0.576	0.116	0.004	0.004	0.009
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0F21D6CA0	0.576	0.116	0.004	0.004	0.009
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS00046DCF3	0.576	0.116	0.004	0.004	0.009
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS08718E4FB	0.0	0.021	0.0	0.0	0.0
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0DA366C78	0.0	0.021	0.0	0.0	0.0
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0A5B945E3	0.0	0.021	0.0	0.0	0.0
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0865716E5	0.0	0.021	0.0	0.0	0.0
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS07CA5A6F1	0.0	0.021	0.0	0.0	0.0
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS08D0F9109	0.009	0.011	0.0	0.002	0.0
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0586F2596	0.009	0.0	0.0	0.0	0.0
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS03A2EFDD5	0.009	0.0	0.0	0.0	0.0
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS02AFCED82	0.009	0.0	0.0	0.0	0.0
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0BEAB521F	0.009	0.0	0.0	0.0	0.0
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS082ABF1EA	0.013	0.032	0.001	0.003	0.0
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS01A8F745A	0.118	0.011	0.002	0.009	0.0
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS07BECB892	0.118	0.011	0.002	0.009	0.0
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0AB0604B5	0.118	0.011	0.002	0.009	0.0
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS05E6D620E	0.135	0.032	0.007	0.029	0.012
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS09F973C1A	0.135	0.032	0.007	0.029	0.012
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS041888D39	0.135	0.032	0.007	0.029	0.012
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS04C396C5D	0.0	0.0	0.0	0.001	0.0
NGFR	P08138	False	TNR16_HUMAN		CPI-SS08B85996F	0.0	0.021	0.0	0.0	0.002
DDR1	Q08345	False	DDR1_HUMAN		CPI-SS00D3CD86E	0.786	0.0	0.002	0.007	0.005
AGER	Q15109	False	RAGE_HUMAN		CPI-SS06006F870	0.015	0.021	0.005	0.003	0.002
PSAP	P07602	False	SAP_HUMAN		CPI-SS0AB647854	3.153	2.105	0.158	1.834	7.443
PSAP	P07602	False	SAP_HUMAN		CPI-SS082900482	3.153	2.105	0.158	1.834	7.443
IL16	Q14005	False	IL16_HUMAN		CPI-SS0A915097A	0.015	0.0	0.256	0.366	0.079
IL16	Q14005	False	IL16_HUMAN		CPI-SS0D529E576	0.015	0.0	0.256	0.366	0.079
SIRPA	P78324	False	SHPS1_HUMAN		CPI-SS068C129D6	0.035	0.021	0.0	0.006	0.145
CELSR3	Q9NYQ7	False	CELR3_HUMAN		CPI-SS086615F9B	0.0	0.0	0.0	0.0	0.002
SCGB3A1	Q96QR1	False	SG3A1_HUMAN		CPI-SS04861AD1A	0.0	0.0	0.086	0.0	0.0
CD209	Q9NNX6	False	CD209_HUMAN		CPI-SS055B305F1	0.0	0.0	0.0	0.001	0.247
CD209	Q9NNX6	False	CD209_HUMAN		CPI-SS0A2949959	0.0	0.0	0.0	0.001	0.247
CEACAM6	P40199	False	CEAM6_HUMAN		CPI-SS0A2D7895C	17.926	0.0	0.006	0.017	0.007
CEACAM6	P40199	False	CEAM6_HUMAN		CPI-SS0322747C2	17.926	0.0	0.006	0.017	0.007
CEACAM6	P40199	False	CEAM6_HUMAN		CPI-SS08C411721	17.926	0.0	0.006	0.017	0.007
CEACAM8	P31997	False	CEAM8_HUMAN		CPI-SS0CCDBBBC0	0.004	0.0	0.0	0.0	0.0
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS042EB8C7A	0.002	0.0	0.005	0.005	0.023
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS05D406038	0.002	0.0	0.005	0.005	0.023
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS085C150CE	0.002	0.0	0.005	0.005	0.023
TNFRSF25	Q93038	False	TNR25_HUMAN		CPI-SS079DDF890	0.334	0.0	0.089	0.006	0.005
TNFRSF25	Q93038	False	TNR25_HUMAN		CPI-SS0B0CF0EDF	0.334	0.0	0.089	0.006	0.005
TNFRSF12A	Q9NP84	False	TNR12_HUMAN		CPI-SS02EF3E1BA	0.474	0.263	0.001	0.029	0.009
GPRC5B	Q9NZH0	False	GPC5B_HUMAN		CPI-SS08A819670	0.0	0.074	0.0	0.001	0.0
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS0B9B3870A	0.007	0.011	0.001	0.001	0.0
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS02371A6D6	0.181	0.032	0.003	0.005	0.054
GRIN2B	Q13224	False	NMDE2_HUMAN		CPI-SS0C694CB44	0.004	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS082AD7B6A	0.004	0.011	0.0	0.004	0.002
SEMA7A	O75326	False	SEM7A_HUMAN		CPI-SS02B567BC7	0.061	0.0	0.0	0.015	0.002
FAM3B	P58499	False	FAM3B_HUMAN		CPI-SS0A4EE6FE1	0.321	0.0	0.0	0.0	0.016
RSPO1	Q2MKA7	False	RSPO1_HUMAN		CPI-SS0F102AAC5	0.007	0.0	0.0	0.003	0.002
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0DCA749B0	0.0	0.032	0.0	0.002	0.0
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0A874F65F	0.0	0.032	0.0	0.002	0.0
CKLF	Q9UBR5	False	CKLF_HUMAN		CPI-SS05B1FA8A8	1.945	0.253	0.333	0.438	0.336
NTRK3	Q16288	False	NTRK3_HUMAN		CPI-SS05162C56B	0.0	0.0	0.005	0.0	0.0
P2RY6	Q15077	False	P2RY6_HUMAN		CPI-SS065F7DA2A	0.002	0.0	0.0	0.012	0.315
P2RY6	Q15077	False	P2RY6_HUMAN		CPI-SS09A3FA737	0.002	0.0	0.0	0.012	0.315
GCG	P01275	False	GLUC_HUMAN		CPI-SS00EC753E6	0.011	0.0	0.0	0.001	0.002
C3AR1	Q16581	False	C3AR_HUMAN		CPI-SS03E48EFEA	0.004	0.0	0.011	0.002	0.389
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS0FF6CFDCA	0.013	0.116	0.028	0.226	0.242
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS079728E8B	0.013	0.116	0.028	0.226	0.242
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS03E7587E4	0.013	0.116	0.028	0.226	0.242
AGTR1	P30556	False	AGTR1_HUMAN		CPI-SS05996C8FD	0.0	0.011	0.0	0.0	0.0
C5AR1	P21730	False	C5AR1_HUMAN		CPI-SS00581282E	0.007	0.0	0.0	0.002	0.354
