id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	CD4+ Memory|CD4+ Memory	CD4+ Memory|Enterocytes	CD4+ Memory|Macrophages	CD4+ Memory|Plasma	CD4+ Memory|WNT2B+ Fos-hi	Enterocytes|CD4+ Memory	Enterocytes|Enterocytes	Enterocytes|Macrophages	Enterocytes|Plasma	Enterocytes|WNT2B+ Fos-hi	Macrophages|CD4+ Memory	Macrophages|Enterocytes	Macrophages|Macrophages	Macrophages|Plasma	Macrophages|WNT2B+ Fos-hi	Plasma|CD4+ Memory	Plasma|Enterocytes	Plasma|Macrophages	Plasma|Plasma	Plasma|WNT2B+ Fos-hi	WNT2B+ Fos-hi|CD4+ Memory	WNT2B+ Fos-hi|Enterocytes	WNT2B+ Fos-hi|Macrophages	WNT2B+ Fos-hi|Plasma	WNT2B+ Fos-hi|WNT2B+ Fos-hi
CPI-SS0CCDBBBC0	CEACAM1_CEACAM8	simple:P13688	simple:P31997	CEACAM1	CEACAM8	True	False	False	curated	False	0.0	0.008	0.0	0.0	0.0	0.0	8.35	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0
CPI-SS042EB8C7A	TBXA2R_GHRL	simple:P21731	simple:Q9UBU3	TBXA2R	GHRL	True	True	False	InnateDB-All	False	0.003	0.002	0.012	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.012	0.003	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS05D406038	PTGIR_GHRL	simple:P43119	simple:Q9UBU3	PTGIR	GHRL	True	True	False	InnateDB-All	False	0.007	0.006	0.016	0.007	0.0	0.004	0.002	0.013	0.004	0.0	0.004	0.002	0.013	0.004	0.0	0.003	0.002	0.012	0.003	0.0	0.029	0.027	0.038	0.029	0.0
CPI-SS085C150CE	ACE2_GHRL	simple:Q9BYF1	simple:Q9UBU3	ACE2	GHRL	True	True	False	I2D	False	0.0	0.0	0.0	0.0	0.0	0.138	0.136	0.147	0.138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS079DDF890	TNFSF12_TNFRSF25	simple:O43508	simple:Q93038	TNFSF12	TNFRSF25	True	False	True	I2D	False	0.058	0.181	0.016	0.017	0.0	0.048	0.17	0.006	0.006	0.0	0.104	0.226	0.062	0.063	0.0	0.048	0.17	0.006	0.006	0.0	0.155	0.278	0.113	0.114	0.0
CPI-SS0B0CF0EDF	TNFSF15_TNFRSF25	simple:O95150	simple:Q93038	TNFSF15	TNFRSF25	True	False	True	guidetopharmacology.org	False	0.045	0.168	0.003	0.004	0.0	0.072	0.194	0.03	0.03	0.0	0.062	0.185	0.02	0.021	0.0	0.046	0.168	0.004	0.004	0.0	0.06	0.183	0.018	0.019	0.0
CPI-SS02EF3E1BA	TNFSF12_TNFRSF12A	simple:O43508	simple:Q9NP84	TNFSF12	TNFRSF12A	True	False	True	curated	False	0.014	0.251	0.019	0.028	0.146	0.004	0.24	0.008	0.018	0.135	0.06	0.296	0.064	0.074	0.191	0.004	0.24	0.008	0.018	0.135	0.111	0.347	0.115	0.125	0.242
CPI-SS08A819670	CD70_GPRC5B	simple:P32970	simple:Q9NZH0	CD70	GPRC5B	True	False	True	InnateDB-All	False	0.0	0.0	0.0	0.006	0.043	0.0	0.0	0.0	0.003	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.051	0.0	0.0	0.0	0.0	0.0
CPI-SS0B9B3870A	VEGFA_FLT1	simple:P15692	simple:P17948	VEGFA	FLT1	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.733	0.736	0.0	0.733	0.738	0.012	0.015	0.0	0.012	0.017	0.01	0.013	0.0	0.01	0.015	0.006	0.009	0.0	0.006	0.011
CPI-SS02371A6D6	VEGFA_EPHB2	simple:P15692	simple:P29323	VEGFA	EPHB2	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.734	0.823	0.759	0.735	0.748	0.013	0.102	0.038	0.014	0.027	0.011	0.1	0.036	0.012	0.025	0.007	0.096	0.032	0.008	0.021
CPI-SS0C694CB44	VEGFA_GRIN2B	simple:P15692	simple:Q13224	VEGFA	GRIN2B	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.735	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0
CPI-SS082AD7B6A	FZD6_WNT5A	simple:O60353	simple:P41221	FZD6	WNT5A	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.024	0.025	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.008	0.008	0.012	0.0	0.0	0.0	0.0	0.0
CPI-SC0FDB4B6D9	GDF9_TGFR_BMPR2	simple:O60383	complex:TGFR_BMPR2	GDF9		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.004	0.047	0.012	0.005	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS02B567BC7	PLXNC1_SEMA7A	simple:O60486	simple:O75326	PLXNC1	SEMA7A	False	True	False	curated	False	0.0	0.032	0.002	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064	0.035	0.041	0.0	0.0	0.043	0.014	0.02	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0A4EE6FE1	LRP5_FAM3B	simple:O75197	simple:P58499	LRP5	FAM3B	True	True	False	InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.0	0.273	0.121	0.0	0.0	0.0	0.17	0.017	0.0	0.0	0.0	0.165	0.013	0.0	0.0	0.0	0.176	0.024	0.0	0.0
CPI-SS0F102AAC5	LGR5_RSPO1	simple:O75473	simple:Q2MKA7	LGR5	RSPO1	True	True	False	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.003	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0DCA749B0	LGR5_RSPO3	simple:O75473	simple:Q9BXY4	LGR5	RSPO3	True	True	False	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0A874F65F	LGR4_RSPO3	simple:Q9BXB1	simple:Q9BXY4	LGR4	RSPO3	True	True	False	guidetopharmacology.org	False	0.0	0.0	0.0	0.002	0.017	0.0	0.0	0.0	0.431	0.446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.017	0.0	0.0	0.0	0.0	0.0
CPI-SS05B1FA8A8	LRP6_CKLF	simple:O75581	simple:Q9UBR5	LRP6	CKLF	True	True	False	IMEx,IntAct	False	0.0	0.0	0.0	0.0	0.0	0.207	1.013	0.208	0.259	0.167	0.168	0.974	0.169	0.22	0.127	0.168	0.974	0.169	0.22	0.127	0.172	0.978	0.173	0.224	0.132
CPI-SS05162C56B	NTF3_NTRK3	simple:P20783	simple:Q16288	NTF3	NTRK3	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.097	0.0	0.0	0.0	0.0
CPI-SS065F7DA2A	COPA_P2RY6	simple:P53621	simple:Q15077	COPA	P2RY6	True	False	True	IMEx,IntAct	False	0.0	0.012	0.168	0.017	0.0	0.0	0.331	0.487	0.336	0.0	0.0	0.03	0.186	0.035	0.0	0.0	0.047	0.203	0.052	0.0	0.0	0.054	0.21	0.059	0.0
CPI-SS09A3FA737	NAMPT_P2RY6	simple:P43490	simple:Q15077	NAMPT	P2RY6	True	False	True	IMEx,IntAct	False	0.0	0.015	0.171	0.02	0.0	0.0	0.734	0.89	0.739	0.0	0.0	0.148	0.304	0.153	0.0	0.0	0.038	0.194	0.043	0.0	0.0	0.091	0.247	0.096	0.0
CPI-SS00EC753E6	GLP2R_GCG	simple:O95838	simple:P01275	GLP2R	GCG	True	True	False	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.002	0.001	0.0	0.0	0.011	0.006	0.006	0.0
CPI-SS03E48EFEA	C3_C3AR1	simple:P01024	simple:Q16581	C3	C3AR1	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.008	0.004	0.197	0.003	0.0	0.007	0.003	0.196	0.002	0.0	0.007	0.004	0.196	0.003	0.0	0.284	0.281	0.474	0.28	0.0
CPI-SS0FF6CFDCA	ADORA3_ENTPD1	simple:P0DMS8	simple:P49961	ADORA3	ENTPD1	False	True	False	curated	False	0.015	0.008	0.122	0.114	0.059	0.0	0.0	0.0	0.0	0.0	0.217	0.209	0.324	0.316	0.261	0.014	0.007	0.122	0.114	0.058	0.0	0.0	0.0	0.0	0.0
CPI-SS079728E8B	ADORA2B_ENTPD1	simple:P29275	simple:P49961	ADORA2B	ENTPD1	False	True	False	curated	False	0.014	0.007	0.122	0.114	0.058	0.078	0.071	0.186	0.177	0.122	0.016	0.009	0.124	0.115	0.06	0.014	0.007	0.122	0.114	0.058	0.0	0.0	0.0	0.0	0.0
CPI-SS03E7587E4	ADORA1_ENTPD1	simple:P30542	simple:P49961	ADORA1	ENTPD1	False	True	False	curated	False	0.014	0.007	0.122	0.114	0.058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.017	0.132	0.124	0.068
CPI-SS05996C8FD	AGT_AGTR1	simple:P01019	simple:P30556	AGT	AGTR1	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.468
CPI-SS00581282E	C5_C5AR1	simple:P01031	simple:P21730	C5	C5AR1	True	False	True	guidetopharmacology.org	False	0.0	0.004	0.178	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.178	0.002	0.0	0.0	0.004	0.178	0.002	0.0	0.0	0.009	0.182	0.006	0.0
CPI-SS0A7E3A1AF	C5_C5AR2	simple:P01031	simple:Q9P296	C5	C5AR2	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.002	0.001	0.0	0.0	0.0	0.006	0.006	0.0
CPI-SS075D9B9AD	KNG1_BDKRB1	simple:P01042	simple:P46663	KNG1	BDKRB1	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0A606E2DA	GH1_PRLR	simple:P01241	simple:P16471	GH1	PRLR	True	False	True	I2D,InnateDB-All,IntAct	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0ACD3CCEE	GH1_GHR	simple:P01241	simple:P10912	GH1	GHR	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0
CPI-SS01963C4CA	TG_ASGR1	simple:P01266	simple:P07306	TG	ASGR1	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.071	0.006	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.003	0.012	0.0	0.0	0.0	0.0	0.0
CPI-SS0483CE4ED	PTHLH_PTH1R	simple:P12272	simple:Q03431	PTHLH	PTH1R	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.016
CPI-SC09E5431A2	IFNG_Type II IFNR	simple:P01579	complex:Type II IFNR	IFNG		True	False	True	curated	False	0.025	1.026	0.219	0.053	0.169	0.021	1.022	0.215	0.049	0.165	0.0	0.0	0.0	0.0	0.0	0.02	1.021	0.214	0.048	0.164	0.024	1.025	0.219	0.052	0.168
CPI-SS0C6448B94	IL1B_ADRB2	simple:P01584	simple:P07550	IL1B	ADRB2	True	False	True	I2D	False	0.0	0.002	0.013	0.023	0.0	0.0	0.17	0.181	0.191	0.0	0.0	1.239	1.249	1.259	0.0	0.0	0.008	0.019	0.029	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0C1F25516	CD8A_CEACAM5	simple:P01732	simple:P06731	CD8A	CEACAM5	True	True	False	curated	False	0.035	19.31	0.038	0.05	0.0	0.014	19.289	0.017	0.03	0.0	0.011	19.286	0.014	0.026	0.0	0.013	19.287	0.015	0.028	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0F739D3DB	ANXA1_FPR1	simple:P04083	simple:P21462	ANXA1	FPR1	True	False	True	guidetopharmacology.org	False	0.158	0.0	0.174	0.158	0.0	2.996	0.0	3.012	2.996	0.0	0.805	0.0	0.821	0.805	0.0	0.036	0.0	0.052	0.036	0.0	0.837	0.0	0.853	0.837	0.0
CPI-SS06CCF5A54	ANXA1_FPR3	simple:P04083	simple:P25089	ANXA1	FPR3	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.296	0.158	0.0	0.0	0.0	3.134	2.996	0.0	0.0	0.0	0.943	0.804	0.0	0.0	0.0	0.174	0.036	0.0	0.0	0.0	0.976	0.837	0.0
CPI-SS030BB46BB	ANXA1_FPR2	simple:P04083	simple:P25090	ANXA1	FPR2	True	False	True	curated	False	0.0	0.0	0.0	0.158	0.0	0.0	0.0	0.0	2.996	0.0	0.0	0.0	0.0	0.804	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.837	0.0
CPI-SS0F66EA6BE	APP_FPR2	simple:P05067	simple:P25090	APP	FPR2	False	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	1.309	0.0	0.0	0.0	0.0	0.035	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.405	0.0
CPI-SS05F45873A	SAA1_FPR2	simple:P0DJI8	simple:P25090	SAA1	FPR2	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	5.508	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS092E57263	CSF2_CSF1R	simple:P04141	simple:P07333	CSF2	CSF1R	True	False	True	guidetopharmacology.org	False	0.0	0.002	0.203	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.204	0.002	0.0	0.0	0.002	0.204	0.001	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0431D2256	TNFSF9_TNFRSF9	simple:P41273	simple:Q07011	TNFSF9	TNFRSF9	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.005	0.012	0.002	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0DC2A6D35	IL6_HRH1	simple:P05231	simple:P35367	IL6	HRH1	True	False	True	IMEx,InnateDB-All,IntAct	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.265	0.114	0.106	0.143	0.0	0.163	0.012	0.004	0.041	0.0	0.186	0.034	0.027	0.063
CPI-SS00B1BEE64	CD2_CD58	simple:P06729	simple:P19256	CD2	CD58	False	True	False	curated	False	0.544	0.821	0.577	0.552	0.542	0.025	0.302	0.058	0.033	0.023	0.02	0.297	0.052	0.028	0.018	0.032	0.309	0.064	0.039	0.03	0.0	0.0	0.0	0.0	0.0
CPI-SS0B537DD3F	CEACAM5_CEACAM1	simple:P06731	simple:P13688	CEACAM5	CEACAM1	True	False	False	curated	False	0.016	8.358	0.011	0.018	0.015	19.291	27.633	19.286	19.293	19.29	0.019	8.361	0.014	0.021	0.018	0.031	8.374	0.026	0.034	0.031	0.0	0.0	0.0	0.0	0.0
CPI-SS0AC66088D	CEACAM5_CD1D	simple:P06731	simple:P15813	CEACAM5	CD1D	False	False	False	curated	False	0.011	0.021	0.08	0.05	0.015	19.286	19.296	19.355	19.325	19.29	0.014	0.024	0.083	0.052	0.018	0.026	0.036	0.095	0.065	0.031	0.0	0.0	0.0	0.0	0.0
CPI-SS0C85BC9AF	PROS1_AXL	simple:P07225	simple:P30530	PROS1	AXL	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.137	0.011	0.09	0.0	0.0	0.133	0.007	0.086	0.0	0.0	0.127	0.002	0.08	0.0	0.0	0.289	0.164	0.242
CPI-SS09C4988F8	PROS1_TYRO3	simple:P07225	simple:Q06418	PROS1	TYRO3	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.011	0.0	0.0	0.014	0.0	0.007	0.0	0.0	0.008	0.0	0.001	0.0	0.0	0.17	0.0	0.163	0.0
CPI-SS0B01CF3AB	CSF1R_CSF1	simple:P07333	simple:P09603	CSF1R	CSF1	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.003	0.004	0.196	0.206	0.0	0.205	0.205	0.398	0.003	0.0	0.003	0.003	0.195	0.0	0.0	0.0	0.0	0.0
CPI-SS0DFA98A14	CSF1R_IL34	simple:P07333	simple:Q6ZMJ4	CSF1R	IL34	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.002	0.364	0.0	0.214	0.0	0.204	0.566	0.0	0.011	0.0	0.002	0.363	0.0	0.0	0.0	0.0	0.0
CPI-SS0CBC7840D	PTPRC_CD22	simple:P08575	simple:P20273	PTPRC	CD22	False	False	True	curated	False	0.336	0.346	0.336	0.349	0.0	0.01	0.02	0.01	0.022	0.0	0.182	0.192	0.182	0.194	0.0	0.081	0.09	0.081	0.093	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0822AEF5F	PTPRC_MRC1	simple:P08575	simple:P22897	PTPRC	MRC1	False	False	True	curated	False	0.0	0.0	0.342	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.188	0.0	0.0	0.0	0.0	0.087	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS07F60834D	MET_HGF	simple:P08581	simple:P14210	MET	HGF	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.271	0.0	0.277	0.274	0.297	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.004	0.027	0.0	0.0	0.0	0.0	0.0
CPI-SS056FF4363	CD48_CD244	simple:P09326	simple:Q9BZW8	CD48	CD244	False	False	True	curated	False	0.211	0.0	0.215	0.211	0.0	0.015	0.0	0.019	0.015	0.0	0.371	0.0	0.375	0.371	0.0	0.393	0.0	0.397	0.393	0.0	0.011	0.0	0.015	0.011	0.0
CPI-SS0D954EA1C	PDGFRB_PDGFD	simple:P09619	simple:Q9GZP0	PDGFRB	PDGFD	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.222	0.0	0.0	0.0	0.141	0.358
CPI-CS0BAF97962	PDGFR complex_PDGFD	complex:PDGFR complex	simple:Q9GZP0		PDGFD	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.222	0.0	0.0	0.0	0.115	0.332
CPI-SS080611C5B	ALOX5_ALOX5AP	simple:P09917	simple:P20292	ALOX5	ALOX5AP	False	False	False	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.299	0.122	0.423	0.118	0.0	0.241	0.065	0.366	0.061	0.0	0.233	0.056	0.357	0.052	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS02D7A1DDE	KIT_KITLG	simple:P10721	simple:P21583	KIT	KITLG	True	True	False	curated	False	0.001	0.015	0.0	0.001	0.053	0.022	0.036	0.0	0.023	0.074	0.004	0.018	0.0	0.004	0.056	0.002	0.016	0.0	0.003	0.054	0.0	0.0	0.0	0.0	0.0
CPI-SS0EDAE16B6	EPOR_KITLG	simple:P19235	simple:P21583	EPOR	KITLG	True	True	False	I2D	False	0.008	0.022	0.0	0.009	0.061	0.002	0.015	0.0	0.002	0.054	0.003	0.017	0.0	0.003	0.055	0.012	0.025	0.0	0.012	0.064	0.032	0.046	0.0	0.032	0.084
CPI-SS07327E587	CD28_CD80	simple:P10747	simple:P33681	CD28	CD80	False	False	True	curated	False	0.057	0.0	0.08	0.058	0.0	0.003	0.0	0.025	0.003	0.0	0.003	0.0	0.026	0.003	0.0	0.003	0.0	0.026	0.004	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0320FFAFC	CTLA4_CD80	simple:P16410	simple:P33681	CTLA4	CD80	False	False	True	curated	False	0.034	0.0	0.057	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.026	0.003	0.0	0.002	0.0	0.025	0.003	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS077D7365D	CD28_CD86	simple:P10747	simple:P42081	CD28	CD86	False	False	True	curated	False	0.058	0.058	0.283	0.077	0.0	0.003	0.003	0.228	0.022	0.0	0.003	0.003	0.228	0.022	0.0	0.004	0.004	0.229	0.023	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0B0E09B1C	CTLA4_CD86	simple:P16410	simple:P42081	CTLA4	CD86	False	False	True	curated	False	0.034	0.035	0.26	0.053	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.003	0.228	0.022	0.0	0.003	0.003	0.228	0.022	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS03EF699C7	HLA-E_KLRC1	simple:P13747	simple:P26715	HLA-E	KLRC1	False	False	True	curated	False	0.593	0.591	0.0	0.0	0.0	3.568	3.567	0.0	0.0	0.0	1.07	1.069	0.0	0.0	0.0	1.381	1.379	0.0	0.0	0.0	0.829	0.827	0.0	0.0	0.0
CPI-SS0C4FA643F	HLA-E_KLRC2	simple:P13747	simple:P26717	HLA-E	KLRC2	False	False	True	curated	False	0.592	0.0	0.0	0.59	0.0	3.567	0.0	0.0	3.566	0.0	1.07	0.0	0.0	1.068	0.0	1.38	0.0	0.0	1.378	0.0	0.828	0.0	0.0	0.826	0.0
CPI-SS0EB5AEC83	SELL_CD34	simple:P14151	simple:P28906	SELL	CD34	False	False	False	curated	False	0.0	0.0	0.0	0.152	0.155	0.0	0.0	0.0	0.009	0.013	0.0	0.0	0.0	0.015	0.018	0.0	0.0	0.0	0.018	0.021	0.0	0.0	0.0	0.0	0.0
CPI-SS015E1E2C6	SELP_CD34	simple:P16109	simple:P28906	SELP	CD34	False	False	False	curated	False	0.0	0.0	0.0	0.002	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.006	0.0	0.0	0.0	0.0	0.0
CPI-SS087321EB5	SELL_SELPLG	simple:P14151	simple:Q14242	SELL	SELPLG	False	False	True	curated	False	0.172	0.151	0.191	0.183	0.0	0.03	0.009	0.048	0.041	0.0	0.035	0.014	0.054	0.046	0.0	0.038	0.017	0.057	0.049	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS02B7540B0	SELP_SELPLG	simple:P16109	simple:Q14242	SELP	SELPLG	False	False	True	curated	False	0.022	0.002	0.041	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.002	0.042	0.034	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS086A1C18B	SELE_SELPLG	simple:P16581	simple:Q14242	SELE	SELPLG	False	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.002	0.042	0.034	0.0	0.022	0.002	0.041	0.034	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS04F90EE0D	SELE_GLG1	simple:P16581	simple:Q92896	SELE	GLG1	False	False	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.134	0.026	0.077	0.064	0.022	0.134	0.025	0.076	0.064	0.0	0.0	0.0	0.0	0.0
CPI-SS01560CA22	CD99_PILRA	simple:P14209	simple:Q9UKJ1	CD99	PILRA	True	False	True	curated	False	0.0	0.153	0.283	0.154	0.0	0.0	0.241	0.371	0.242	0.0	0.0	0.325	0.455	0.326	0.0	0.0	0.256	0.385	0.257	0.0	0.0	0.775	0.904	0.776	0.0
CPI-SS06B94F144	NPR2_NPPC	simple:P20594	simple:P23582	NPR2	NPPC	True	True	False	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS02A170A99	SPN_SIGLEC1	simple:P16150	simple:Q9BZZ2	SPN	SIGLEC1	True	False	False	curated	False	0.0	0.0	0.062	0.032	0.0	0.0	0.0	0.034	0.004	0.0	0.0	0.0	0.049	0.019	0.0	0.0	0.0	0.05	0.02	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS03CC15FF3	PDGFRA_PDGFC	simple:P16234	simple:Q9NRA1	PDGFRA	PDGFC	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.012	0.0	0.0	0.121	0.0	0.121
CPI-SS03A3EE72E	FLT4_PDGFC	simple:P35916	simple:Q9NRA1	FLT4	PDGFC	True	True	False	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.011	0.0	0.0	0.0	0.0	0.0
CPI-SS056AA08CF	EDN2_EDNRA	simple:P20800	simple:P25101	EDN2	EDNRA	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS01946BE5C	C5AR1_RPS19	simple:P21730	simple:P39019	C5AR1	RPS19	False	True	False	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	5.36	4.507	4.248	9.706	6.803	5.534	4.68	4.422	9.88	6.977	5.358	4.504	4.246	9.704	6.801	0.0	0.0	0.0	0.0	0.0
CPI-SS04456F441	TNFSF4_TNFRSF4	simple:P23510	simple:P43489	TNFSF4	TNFRSF4	False	False	True	curated	False	0.109	0.004	0.032	0.097	0.0	0.11	0.004	0.032	0.098	0.0	0.0	0.0	0.0	0.0	0.0	0.108	0.002	0.03	0.096	0.0	0.0	0.0	0.0	0.0	0.0
